blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
0,13750,1955,29,5.8,182,41,1,5,4,6,26,1,0,0,0,0,0,0,0,0,0,0,0,12516,1451,30,6.0,169,43,0,4,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11151,3616,29,5.8,148,47,0,1,2,0,11,4,0,0,0,0,0,0,0,0,0,0,0,12172,2032,30,6.0,174,44,1,2,1,2,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11289,2809,28,5.6,177,44,0,1,6,0,20,2,0,0,0,0,0,0,0,0,0,0,0,13660,3545,32,6.4,189,40,1,6,1,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14151,3201,31,6.2,175,36,1,7,6,7,11,4,0,0,0,0,0,0,0,0,0,0,0,13646,2371,28,5.6,171,47,0,6,7,7,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11957,3472,30,6.0,169,40,1,2,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,12937,2977,30,6.0,171,49,0,4,2,5,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,12661,3761,31,6.2,181,64,0,2,4,2,27,6,0,0,0,0,0,0,0,0,0,0,0,12267,2587,28,5.6,182,28,1,4,2,4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11760,3015,30,6.0,187,45,0,1,6,0,10,3,0,0,0,0,0,0,0,0,0,0,0,13594,3249,30,6.0,193,29,1,6,1,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13349,2349,29,5.8,176,45,0,5,5,11,27,2,0,0,0,0,0,0,0,0,0,0,0,13099,1594,28,5.6,158,36,1,5,5,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12049,5434,30,6.0,192,44,0,2,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,12460,5485,32,6.4,204,52,1,1,2,0,52,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,11035,2990,29,5.8,181,36,0,0,2,0,33,1,0,0,0,0,0,0,0,0,0,0,0,12014,2849,28,5.6,187,32,1,2,0,1,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11188,3038,29,5.8,160,47,0,1,3,0,10,2,0,0,0,0,0,0,0,0,0,0,0,12356,2801,29,5.8,176,27,1,3,1,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14399,4677,29,5.8,192,33,0,6,8,7,15,3,0,0,0,0,0,0,0,0,0,0,0,14112,2062,30,6.0,161,40,1,8,6,14,10,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,13242,1857,28,5.6,181,51,1,3,3,4,10,3,0,0,0,0,0,0,0,0,0,0,0,12940,1605,29,5.8,185,39,0,3,3,5,11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,14023,3863,30,6.0,183,42,0,6,7,10,31,2,0,0,0,0,0,0,0,0,0,0,0,14029,2549,31,6.2,162,35,1,7,6,4,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11772,2736,29,5.8,174,39,1,1,4,2,8,2,0,0,0,0,0,0,0,0,0,0,0,13226,2741,31,6.2,200,39,0,4,1,2,14,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,13167,1597,30,6.0,184,58,0,3,7,5,13,1,0,0,0,0,0,0,0,0,0,0,0,13419,1424,30,6.0,166,38,1,7,3,7,33,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,12936,2626,31,6.2,193,42,0,3,3,3,14,2,0,0,0,0,0,0,0,0,0,0,0,12502,2232,30,6.0,187,48,1,3,3,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12061,2691,30,6.0,197,43,0,1,2,1,14,3,0,0,0,0,0,0,0,0,0,0,0,12286,3441,31,6.2,198,44,1,2,1,2,34,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,12693,2483,29,5.8,172,32,0,4,5,2,12,0,0,0,0,0,0,0,0,0,0,0,0,13545,2550,30,6.0,170,55,1,5,4,4,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14026,4601,31,6.2,187,47,1,5,1,9,12,1,0,0,0,0,0,0,0,0,1,1,0,11616,2676,29,5.8,180,36,0,1,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,11887,3162,29,5.8,187,49,0,1,3,0,8,2,0,0,0,0,0,0,0,0,0,0,0,12725,3935,31,6.2,178,49,1,3,1,2,31,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,14347,4072,30,6.0,188,50,1,6,2,9,28,7,0,0,0,0,0,0,0,0,0,0,0,11851,2791,28,5.6,170,35,0,2,6,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14862,2177,29,5.8,147,40,1,10,4,10,11,1,0,0,0,0,0,0,0,0,0,0,0,12595,1685,29,5.8,175,38,0,4,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12397,2485,31,6.2,184,50,1,2,2,1,12,2,0,0,0,0,0,0,0,0,1,1,0,12370,2495,30,6.0,185,44,0,2,2,2,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,12618,2881,30,6.0,181,42,1,3,2,4,13,1,0,0,0,0,0,0,0,0,1,1,0,11455,3745,28,5.6,167,27,0,2,3,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,12068,3618,30,6.0,191,44,0,2,5,1,17,2,0,0,0,0,0,0,0,0,0,0,0,13147,3982,31,6.2,177,44,1,5,2,6,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13295,2335,31,6.2,168,46,1,4,10,8,15,2,0,0,0,0,0,0,0,0,0,0,0,15261,2256,32,6.4,187,44,0,10,4,13,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11572,1402,28,5.6,166,32,0,2,7,3,14,2,0,0,0,0,0,0,0,0,0,0,0,14183,3313,29,5.8,180,31,1,7,2,8,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12551,2441,30,6.0,175,44,0,3,3,5,25,1,0,0,0,0,0,0,0,0,0,0,0,13033,4623,31,6.2,193,44,1,3,3,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12601,3981,30,6.0,198,32,0,3,4,3,26,3,0,0,0,0,0,0,0,0,0,0,0,12841,4761,31,6.2,182,35,1,4,3,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13061,4651,29,5.8,162,48,1,4,6,5,11,2,0,0,0,0,0,0,0,0,1,1,0,13446,2905,31,6.2,160,39,0,6,4,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12268,3268,29,5.8,158,43,0,3,7,4,12,1,0,0,0,0,0,0,0,0,0,0,0,13740,1830,29,5.8,159,28,1,7,3,9,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14241,3125,30,6.0,181,51,1,6,6,7,11,2,0,0,0,0,0,0,0,0,0,0,0,13404,2784,29,5.8,183,32,0,6,6,5,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11551,2591,30,6.0,180,30,0,1,1,1,12,4,0,0,0,0,0,0,0,0,0,0,0,12145,1285,29,5.8,178,45,1,1,1,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15989,4219,32,6.4,172,35,1,11,1,8,9,0,0,0,0,0,0,0,0,0,1,1,0,11415,3260,27,5.4,177,39,0,1,11,2,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,11919,2314,29,5.8,180,45,0,2,8,0,20,2,0,0,0,0,0,0,0,0,0,0,0,14427,2597,32,6.4,186,40,1,8,2,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12863,2263,28,5.6,167,39,0,3,6,4,10,1,0,0,0,0,0,0,0,0,0,0,0,13753,2462,30,6.0,173,39,1,6,3,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12347,962,25,5.0,136,37,0,5,12,6,12,5,0,0,0,0,0,0,0,0,0,0,0,16236,2636,29,5.8,185,39,1,12,5,14,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12220,2600,27,5.4,169,31,0,3,7,3,11,3,0,0,0,0,0,0,0,0,0,0,0,14032,3407,29,5.8,178,35,1,7,3,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10861,681,27,5.4,144,28,0,1,6,1,12,2,0,0,0,0,0,0,0,0,0,0,0,15068,3948,30,6.0,195,43,1,6,1,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16073,5298,30,6.0,165,32,1,11,7,11,12,3,0,0,0,0,0,0,0,0,0,0,0,13284,1244,26,5.2,139,40,0,7,11,11,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12985,4450,31,6.2,178,48,0,4,5,5,12,1,0,0,0,0,0,0,0,0,1,1,0,13824,4039,31,6.2,179,39,1,5,4,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,13016,2826,30,6.0,161,43,0,4,2,6,12,1,0,0,0,0,0,0,0,0,0,0,0,12571,3606,29,5.8,191,46,1,2,4,2,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13065,3455,31,6.2,177,38,0,5,2,3,46,1,0,0,0,0,0,0,0,0,1,1,0,12249,3279,30,6.0,157,56,1,2,5,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15626,3951,31,6.2,145,39,1,11,6,16,11,3,0,0,0,0,0,0,0,0,0,0,0,13095,733,28,5.6,145,31,0,6,11,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14961,3261,31,6.2,156,52,1,8,4,15,12,2,0,0,0,0,0,0,0,0,1,1,0,12504,2164,29,5.8,172,32,0,4,8,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12126,2941,29,5.8,177,40,0,2,2,6,31,4,0,0,0,0,0,0,0,0,0,0,0,11588,2608,29,5.8,159,47,1,2,2,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15312,2892,29,5.8,167,38,0,11,10,9,16,2,0,0,0,0,0,0,0,0,0,0,0,14012,1497,27,5.4,144,29,1,10,11,12,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16731,4331,31,6.2,155,45,1,14,6,15,21,1,0,0,0,0,0,0,0,0,0,0,0,13521,2791,28,5.6,162,42,0,6,14,6,12,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,12852,2900,28,5.6,168,43,0,4,9,5,14,3,0,0,0,0,0,0,0,0,0,0,0,15362,5012,30,6.0,176,32,1,9,4,15,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15091,3901,31,6.2,201,47,1,7,2,7,20,5,0,0,0,0,0,0,0,0,0,0,0,11419,2659,28,5.6,160,39,0,2,7,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12903,3028,29,5.8,170,43,0,4,9,5,14,1,0,0,0,0,0,0,0,0,0,0,0,14911,2161,29,5.8,174,30,1,9,4,9,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11979,3659,29,5.8,129,54,0,4,8,1,16,2,0,0,0,0,0,0,0,0,1,1,0,13772,2567,29,5.8,156,37,1,8,4,9,49,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,13288,2168,29,5.8,161,48,0,5,5,4,12,1,0,0,0,0,0,0,0,0,1,1,0,13376,1606,29,5.8,180,48,1,5,5,4,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11365,1765,27,5.4,145,29,0,3,4,2,9,1,0,0,0,0,0,0,0,0,0,0,0,12580,2230,29,5.8,185,36,1,4,3,2,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13834,2014,30,6.0,172,44,1,5,3,5,12,1,0,0,0,0,0,0,0,0,0,0,0,12084,2949,29,5.8,162,41,0,3,5,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14837,2912,30,6.0,167,36,1,9,5,10,23,2,0,0,0,0,0,0,0,0,0,0,0,13455,3030,29,5.8,185,35,0,5,9,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12164,914,30,6.0,168,38,0,3,7,5,11,4,0,0,0,0,0,0,0,0,1,1,0,14030,4005,30,6.0,178,40,1,7,3,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,14957,3682,31,6.2,189,49,1,8,3,10,15,6,0,0,0,0,0,0,0,0,0,0,0,12881,3281,29,5.8,179,54,0,3,8,2,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13697,4407,31,6.2,170,40,0,6,7,7,16,3,0,0,0,0,0,0,0,0,1,1,0,14923,3923,31,6.2,182,51,1,7,6,6,30,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10739,1039,28,5.6,174,37,0,0,6,0,30,4,0,0,0,0,0,0,0,0,0,0,0,15078,1848,31,6.2,213,37,1,6,0,6,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15353,1638,31,6.2,184,44,0,9,5,8,8,2,0,0,0,0,0,0,0,0,1,1,0,13334,2134,28,5.6,147,44,1,5,9,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12299,1629,28,5.6,173,29,0,4,8,5,25,3,0,0,0,0,0,0,0,0,0,0,0,14282,2682,30,6.0,162,38,1,8,4,6,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13462,3612,31,6.2,164,38,0,5,7,2,10,2,0,0,0,0,0,0,0,0,0,0,0,13715,2685,31,6.2,154,57,1,7,5,6,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14300,3140,30,6.0,170,42,1,8,4,9,14,0,0,0,0,0,0,0,0,0,0,0,0,12656,2691,29,5.8,174,44,0,4,8,4,9,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,13832,1897,29,5.8,154,44,1,7,6,8,14,1,0,0,0,0,0,0,0,0,0,0,0,13765,2280,30,6.0,182,37,0,6,7,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13502,3727,30,6.0,192,52,1,3,2,2,32,1,0,0,0,0,0,0,0,0,0,0,0,11579,2804,28,5.6,149,44,0,2,3,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12637,2262,29,5.8,181,41,1,4,3,1,15,3,0,0,0,0,0,0,0,0,0,0,0,12917,1637,29,5.8,188,41,0,3,4,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12726,3006,31,6.2,173,51,1,4,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,12345,2850,31,6.2,184,58,0,2,4,3,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12957,1827,30,6.0,171,48,1,4,7,2,29,1,0,0,0,0,0,0,0,0,0,0,0,14585,4935,31,6.2,175,50,0,7,4,10,18,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,13014,1154,29,5.8,170,44,0,4,8,5,11,1,0,0,0,0,0,0,0,0,0,0,0,14593,3843,31,6.2,163,52,1,8,4,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11913,2653,26,5.2,157,25,1,3,3,5,13,0,0,0,0,0,0,0,0,0,0,0,0,13388,4153,31,6.2,215,46,0,3,3,3,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12204,1654,28,5.6,152,39,1,4,5,6,10,2,0,0,0,0,0,0,0,0,0,0,0,12498,3338,29,5.8,167,29,0,5,4,6,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14345,4250,28,5.6,153,41,1,8,7,10,23,0,0,0,0,0,0,0,0,0,1,1,0,13642,4332,29,5.8,163,44,0,7,8,11,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,13435,1755,30,6.0,176,44,0,6,4,5,15,2,0,0,0,0,0,0,0,0,0,0,0,11860,2210,29,5.8,161,28,1,4,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10846,2921,28,5.6,170,43,0,0,3,0,9,4,0,0,0,0,0,0,0,0,0,0,0,12185,3150,29,5.8,162,39,1,3,0,3,15,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,13682,2922,30,6.0,164,28,0,8,3,8,14,5,0,0,0,0,0,0,0,0,1,1,0,12194,2119,28,5.6,155,44,1,3,8,4,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15660,1950,31,6.2,162,60,0,9,8,17,10,2,0,0,0,0,0,0,0,0,0,0,0,14999,2899,31,6.2,160,48,1,8,9,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14500,2780,30,6.0,164,41,1,8,3,10,12,4,0,0,0,0,0,0,0,0,0,0,0,12588,3688,29,5.8,179,49,0,3,8,1,11,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,13242,3932,30,6.0,170,37,1,6,4,3,9,3,0,0,0,0,0,0,0,0,0,0,0,12319,2469,28,5.6,164,33,0,4,6,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13411,3761,29,5.8,175,37,0,6,2,5,28,1,0,0,0,0,0,0,0,0,0,0,0,11699,2184,29,5.8,157,44,1,2,6,2,13,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,13156,1816,30,6.0,148,40,1,6,2,7,13,1,0,0,0,0,0,0,0,0,1,1,0,12300,1810,30,6.0,168,53,0,2,6,3,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,13801,2401,31,6.2,185,52,0,5,3,8,31,3,0,0,0,0,0,0,0,0,1,1,0,12555,2845,30,6.0,167,48,1,3,5,3,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,11347,1177,27,5.4,163,47,0,1,7,1,23,2,0,0,0,0,0,0,0,0,0,0,0,14780,3875,32,6.4,190,44,1,7,1,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13457,2757,29,5.8,178,34,1,6,1,6,15,2,0,0,0,0,0,0,0,0,0,0,0,11760,1850,29,5.8,174,43,0,1,6,1,10,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,15137,3012,30,6.0,179,43,1,9,4,7,33,0,0,0,0,0,0,0,0,0,0,0,0,13011,464,27,5.4,162,40,0,4,9,10,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,15724,2529,31,6.2,184,50,1,9,7,14,31,0,0,0,0,0,0,0,0,0,0,0,0,13544,2124,28,5.6,171,25,0,7,9,6,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13303,2133,30,6.0,157,33,1,7,8,5,29,1,0,0,0,0,0,0,0,0,0,0,0,13689,2839,28,5.6,144,20,0,8,7,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12539,1649,30,6.0,168,40,1,3,4,4,30,3,0,0,0,0,0,0,0,0,0,0,0,13228,1228,31,6.2,193,47,0,4,3,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13450,2490,31,6.2,165,40,1,6,4,3,13,3,0,0,0,0,0,0,0,0,0,0,0,12657,2787,30,6.0,183,35,0,4,6,4,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4546,2046,12,2.4,38,20,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5182,2097,8,1.6,30,0,1,5,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13276,2106,30,6.0,185,53,0,3,1,4,15,1,0,0,0,0,0,0,0,0,0,0,0,12006,2816,30,6.0,194,48,1,1,3,1,9,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,14087,1707,29,5.8,164,42,1,6,8,9,16,5,0,0,0,0,0,0,0,0,0,0,0,14675,1285,30,6.0,159,49,0,8,6,8,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14179,4099,31,6.2,181,40,1,6,4,6,12,2,0,0,0,0,0,0,0,0,0,0,0,13244,2464,30,6.0,184,47,0,4,6,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14332,3827,27,5.4,147,23,0,7,11,13,11,3,0,0,0,0,0,0,0,0,0,0,0,15421,3176,29,5.8,153,48,1,11,7,13,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11484,1264,29,5.8,150,39,1,2,6,2,12,1,0,0,0,0,0,0,0,0,0,0,0,14035,3235,31,6.2,188,42,0,6,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14958,2533,30,6.0,204,46,1,7,5,5,15,4,0,0,0,0,0,0,0,0,0,0,0,12553,2248,29,5.8,153,36,0,5,7,8,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13639,3464,31,6.2,197,40,1,5,3,3,17,5,0,0,0,0,0,0,0,0,0,0,0,12288,1473,31,6.2,173,43,0,3,5,2,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11886,3586,29,5.8,161,36,0,3,8,1,12,3,0,0,0,0,0,0,0,0,0,0,0,14110,5085,30,6.0,163,42,1,8,3,13,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12546,4476,30,6.0,202,39,1,2,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,12071,4096,31,6.2,212,56,0,0,2,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13408,2948,32,6.4,167,45,1,5,8,2,34,4,0,0,0,0,0,0,0,0,0,0,0,14334,664,31,6.2,159,47,0,8,5,8,34,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,15378,2473,29,5.8,140,29,0,14,6,11,11,1,0,0,0,0,0,0,0,0,0,0,0,13128,2903,27,5.4,136,32,1,6,14,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13234,2184,29,5.8,171,31,0,6,6,6,13,6,0,0,0,0,0,0,0,0,0,0,0,12538,3963,28,5.6,143,28,1,6,6,5,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13216,3656,29,5.8,150,45,1,4,4,5,37,1,0,0,0,0,0,0,0,0,0,0,0,12616,4116,29,5.8,162,48,0,4,4,6,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,12625,4315,28,5.6,161,48,0,4,5,6,55,2,0,0,0,0,0,0,0,0,0,0,0,13728,3203,30,6.0,175,31,1,5,4,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14244,4069,30,6.0,166,37,1,8,4,12,49,3,0,0,0,0,0,0,0,0,0,0,0,12120,1420,27,5.4,144,41,0,4,8,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11583,3938,28,5.6,198,36,0,0,4,0,12,4,0,0,0,0,0,0,0,0,0,0,0,12946,4896,30,6.0,187,44,1,4,0,8,21,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,26915,4430,47,9.4,88,0,0,15,14,29,0,0,1,0,2,1,1,0,0,0,0,0,0,25551,1933,46,9.2,81,0,1,14,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28608,5283,48,9.6,96,0,1,21,10,52,0,0,0,0,0,1,1,0,0,0,0,0,0,25862,2102,45,9.0,76,0,0,10,21,24,14,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24047,1879,44,8.8,58,0,1,9,16,19,100,0,0,0,0,0,0,0,0,0,0,0,0,27211,10353,47,9.4,87,0,0,16,9,46,26,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
