blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
1,7789,3789,16,3.2,66,16,1,3,2,8,11,4,0,0,0,0,0,0,0,0,0,0,0,7225,2000,18,3.6,70,16,0,2,3,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8868,4943,23,4.6,119,36,1,2,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,7490,2765,21,4.2,106,33,0,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7621,2171,21,4.2,100,24,0,1,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,8641,1206,19,3.8,78,26,1,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9764,4389,21,4.2,88,25,1,7,0,11,8,1,0,0,0,0,0,0,0,0,0,0,0,6752,2142,19,3.8,82,16,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9229,2704,20,4.0,85,17,0,6,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,8768,3168,20,4.0,82,34,1,4,6,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7764,2314,20,4.0,99,28,1,1,3,2,31,0,0,0,0,0,0,0,0,0,0,0,0,8651,1556,21,4.2,92,28,0,3,1,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7310,3410,19,3.8,75,24,0,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,7167,817,19,3.8,70,31,1,1,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7896,4321,18,3.6,76,24,1,2,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8741,3666,22,4.4,105,27,0,3,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7432,2507,21,4.2,89,31,1,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,7714,4389,22,4.4,85,20,0,2,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7948,3528,18,3.6,85,25,0,2,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,7972,2872,20,4.0,94,25,1,2,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6808,1958,20,4.0,86,20,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8339,4089,22,4.4,96,23,1,3,0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7242,752,18,3.6,85,12,0,2,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,9550,1930,21,4.2,89,27,1,6,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6945,1695,18,3.6,78,16,0,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,8452,1667,22,4.4,93,31,1,3,1,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7317,2992,21,4.2,90,23,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,7142,2657,21,4.2,102,24,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9141,5091,23,4.6,119,38,1,3,1,2,8,2,0,0,0,0,0,0,0,0,0,0,0,7472,1672,20,4.0,93,26,0,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8525,3950,21,4.2,105,24,1,3,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,7689,3679,22,4.4,90,36,0,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7741,2391,21,4.2,95,20,0,2,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,7839,4364,21,4.2,87,28,1,2,2,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8805,2655,21,4.2,99,20,0,4,4,6,9,1,0,0,0,0,0,0,0,0,0,0,0,8524,1679,20,4.0,74,24,1,4,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7366,2766,21,4.2,99,24,0,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,7556,1806,20,4.0,80,32,1,2,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8602,1752,20,4.0,87,31,1,3,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,7379,3059,22,4.4,100,20,0,1,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7603,1813,18,3.6,90,20,0,2,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,9192,3372,20,4.0,72,32,1,5,2,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9237,3787,21,4.2,92,26,0,5,1,7,6,2,0,0,0,0,0,0,0,0,0,0,0,7511,2136,21,4.2,97,26,1,1,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7575,1720,17,3.4,72,20,0,2,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7836,1936,20,4.0,86,30,1,1,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8762,2487,18,3.6,76,20,1,4,4,9,7,2,0,0,0,0,0,0,0,0,0,0,0,8901,1956,20,4.0,99,25,0,4,4,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7847,3772,23,4.6,116,40,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,7338,3003,21,4.2,92,40,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8127,2767,20,4.0,86,32,1,3,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,8783,2983,22,4.4,98,28,0,4,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10992,6057,21,4.2,94,24,1,9,3,12,8,1,0,0,0,0,0,0,0,0,0,0,0,8090,2505,20,4.0,76,28,0,3,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8657,982,22,4.4,77,24,1,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7400,1215,20,4.0,73,24,0,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8375,4650,20,4.0,101,14,0,3,3,5,15,0,0,0,0,0,0,0,0,0,0,0,0,7765,2850,20,4.0,71,20,1,3,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8184,3159,21,4.2,110,24,1,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7854,3994,21,4.2,90,24,0,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9436,2671,20,4.0,93,16,1,6,3,9,20,2,0,0,0,0,0,0,0,0,0,0,0,7785,2510,19,3.8,77,20,0,3,6,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5786,3286,13,2.6,56,10,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4360,1860,13,2.6,31,14,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9357,3647,22,4.4,95,27,1,6,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,7251,1251,20,4.0,84,24,0,1,6,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7786,4186,20,4.0,95,20,1,2,3,1,22,1,0,0,0,0,0,0,0,0,0,0,0,8396,3546,22,4.4,91,26,0,3,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8815,2405,20,4.0,89,17,0,4,6,7,16,0,0,0,0,0,0,0,0,0,0,0,0,9352,1357,21,4.2,91,18,1,6,4,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7787,2567,19,3.8,70,22,1,3,2,8,18,1,0,0,0,0,0,0,0,0,0,0,0,8260,3560,22,4.4,113,28,0,2,3,4,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7950,5450,20,4.0,100,28,1,1,0,2,21,1,0,0,0,0,0,0,0,0,0,0,0,7196,3271,22,4.4,102,26,0,0,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8189,3619,21,4.2,105,20,1,2,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,6811,1711,19,3.8,85,24,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7762,2997,22,4.4,92,28,1,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,7303,4453,22,4.4,106,27,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7479,2769,20,4.0,86,22,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,7972,2337,20,4.0,104,33,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8718,2153,18,3.6,75,14,0,5,5,9,5,3,0,0,0,0,0,0,0,0,0,0,0,8893,878,20,4.0,81,21,1,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8186,2986,20,4.0,70,26,0,4,2,4,18,0,0,0,0,0,0,0,0,0,0,0,0,8270,2375,21,4.2,99,24,1,2,4,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8099,3279,22,4.4,109,32,0,1,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,7838,1478,20,4.0,96,20,1,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7921,3136,21,4.2,108,29,0,1,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,7256,1856,20,4.0,93,18,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8128,1328,21,4.2,98,20,1,2,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8477,3927,22,4.4,99,35,0,3,2,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9296,2246,19,3.8,71,20,1,6,3,12,18,1,0,0,0,0,0,0,0,0,0,0,0,7708,1078,17,3.4,69,16,0,3,6,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6966,2866,20,4.0,86,24,0,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,8336,2936,22,4.4,115,24,1,2,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7381,4531,22,4.4,103,24,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7932,2857,21,4.2,113,32,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8380,2880,20,4.0,92,21,1,3,2,4,10,1,0,0,0,0,0,0,0,0,0,0,0,8186,3106,20,4.0,97,24,0,2,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7759,1134,21,4.2,101,24,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,7629,2409,20,4.0,121,28,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7715,4015,21,4.2,84,24,0,2,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,7583,1048,20,4.0,98,26,1,1,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7355,3320,21,4.2,99,30,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,7712,2602,22,4.4,97,27,1,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9035,3635,22,4.4,99,32,1,4,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,8115,2520,21,4.2,84,24,0,2,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8314,2814,20,4.0,79,24,1,3,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,7686,1866,21,4.2,94,23,0,1,3,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7870,2345,18,3.6,56,16,1,4,5,5,7,3,0,0,0,0,0,0,0,0,0,0,0,8978,4368,22,4.4,99,24,0,5,4,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8692,2712,22,4.4,102,29,1,3,3,3,7,2,0,0,0,0,0,0,0,0,0,0,0,8375,2500,20,4.0,76,40,0,3,3,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8705,4055,21,4.2,107,27,1,3,1,2,17,1,0,0,0,0,0,0,0,0,0,0,0,7396,3221,22,4.4,83,32,0,1,3,1,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7698,2448,20,4.0,84,24,0,2,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,8278,1708,20,4.0,69,36,1,4,2,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7061,1336,18,3.6,68,14,0,2,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,9360,2435,19,3.8,77,24,1,7,2,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7325,3025,20,4.0,88,12,0,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8754,1654,20,4.0,79,32,1,6,1,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7456,1306,20,4.0,84,36,1,1,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,8456,2216,20,4.0,97,28,0,3,1,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8043,1553,18,3.6,78,26,0,2,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,8152,2627,20,4.0,77,20,1,5,2,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7202,1527,19,3.8,64,16,0,2,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,8806,1981,20,4.0,84,34,1,4,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8948,1483,20,4.0,83,17,1,4,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8318,2443,20,4.0,98,28,0,3,4,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7545,2545,22,4.4,102,26,0,1,2,0,16,3,0,0,0,0,0,0,0,0,0,0,0,8229,2819,22,4.4,105,30,1,2,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8101,2926,19,3.8,101,22,1,2,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,7177,2267,20,4.0,83,24,0,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7812,2642,22,4.4,93,30,0,2,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,7910,3865,20,4.0,82,29,1,2,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8163,3763,21,4.2,106,20,1,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,7187,3487,20,4.0,96,19,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7221,2321,21,4.2,101,24,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7889,3054,22,4.4,115,28,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8322,2372,21,4.2,93,30,1,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,7717,3727,21,4.2,116,32,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8977,3227,20,4.0,117,28,1,3,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,8324,1999,18,3.6,66,24,0,4,3,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7410,2460,21,4.2,113,24,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,8314,3539,21,4.2,91,25,1,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8446,1871,20,4.0,99,24,1,3,4,3,9,1,0,0,0,0,0,0,0,0,0,0,0,8502,3467,20,4.0,95,20,0,4,3,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7993,1813,21,4.2,88,32,1,2,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,7601,2716,22,4.4,104,28,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8268,2818,22,4.4,97,32,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,8312,2417,22,4.4,101,32,1,2,2,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8008,4708,21,4.2,91,24,1,2,1,4,21,2,0,0,0,0,0,0,0,0,0,0,0,7492,4917,20,4.0,97,23,0,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9036,2506,21,4.2,87,24,1,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7650,1175,21,4.2,101,35,0,1,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10999,4589,22,4.4,83,25,1,10,3,7,9,1,0,0,0,0,0,0,0,0,0,0,0,7245,2470,18,3.6,58,18,0,3,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8281,3271,22,4.4,101,29,1,2,0,2,12,1,0,0,0,0,0,0,0,0,0,0,0,7389,4189,21,4.2,102,28,0,0,2,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7657,3482,21,4.2,108,40,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7724,1514,20,4.0,96,26,1,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7766,3116,20,4.0,96,28,1,1,3,1,7,3,0,0,0,0,0,0,0,0,0,0,0,8351,4831,21,4.2,98,20,0,3,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8809,1859,22,4.4,99,24,1,4,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,8594,1744,23,4.6,98,32,0,3,4,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6739,3614,19,3.8,87,20,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8239,3214,20,4.0,108,24,1,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8424,2439,21,4.2,85,37,1,3,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,7799,2299,20,4.0,92,18,0,2,3,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8987,1987,18,3.6,63,26,0,6,7,8,18,1,0,0,0,0,0,0,0,0,0,0,0,9814,3769,20,4.0,90,18,1,7,6,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7459,2834,19,3.8,91,24,0,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,8622,4277,21,4.2,79,19,1,3,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7967,4492,23,4.6,96,38,1,1,0,2,18,1,0,0,0,0,0,0,0,0,0,0,0,7416,4091,22,4.4,104,31,0,0,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7891,3446,21,4.2,87,18,1,2,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6886,2336,19,3.8,83,28,0,1,2,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6816,2041,19,3.8,90,20,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,6890,1695,19,3.8,86,32,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8572,1947,20,4.0,78,24,1,4,2,6,19,0,0,0,0,0,0,0,0,0,0,0,0,8063,1413,20,4.0,104,20,0,2,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8245,4995,20,4.0,106,28,1,2,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,7637,3042,23,4.6,101,38,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8650,3350,21,4.2,92,28,0,4,3,5,8,1,0,0,0,0,0,0,0,0,0,0,0,8102,2277,19,3.8,82,25,1,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7934,2184,20,4.0,91,24,1,2,2,4,23,1,0,0,0,0,0,0,0,0,0,0,0,8123,2373,22,4.4,98,24,0,2,2,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8451,1691,19,3.8,86,27,1,3,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,7451,2856,22,4.4,96,36,0,0,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7615,2515,20,4.0,99,26,1,1,4,1,6,4,0,0,0,0,0,0,0,0,0,0,0,8553,4448,20,4.0,96,28,0,4,1,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7065,2690,20,4.0,82,30,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7933,4323,22,4.4,102,29,1,1,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7412,3212,21,4.2,109,28,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7927,4927,20,4.0,87,28,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7662,1712,21,4.2,99,32,0,1,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,8154,4554,21,4.2,98,26,1,2,1,2,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8250,2225,20,4.0,84,28,1,3,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,8526,4426,21,4.2,114,20,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7772,2047,21,4.2,110,28,0,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,8008,838,21,4.2,101,27,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7366,4066,21,4.2,107,32,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,7810,3335,23,4.6,99,36,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7491,3136,18,3.6,83,22,1,2,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,8052,3377,19,3.8,79,23,0,3,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8416,1191,20,4.0,86,21,1,4,2,3,8,1,0,0,0,0,0,0,0,0,0,0,0,7323,373,18,3.6,82,12,0,2,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7898,5398,20,4.0,94,19,1,2,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,7556,4031,21,4.2,108,34,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8267,1742,22,4.4,98,24,0,3,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,9345,1270,20,4.0,87,27,1,5,3,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9171,4351,22,4.4,101,24,1,4,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,7710,1735,21,4.2,81,30,0,2,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7726,1916,19,3.8,86,20,0,3,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,9334,3494,19,3.8,92,23,1,6,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7024,1474,19,3.8,84,28,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8768,3093,20,4.0,92,20,1,4,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7160,2010,19,3.8,81,32,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7641,2871,19,3.8,76,20,1,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8624,3749,22,4.4,101,24,0,3,3,3,9,1,0,0,0,0,0,0,0,0,0,0,0,8585,1335,22,4.4,91,23,1,3,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
