blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
1,45030,7105,61,12.2,464,135,0,28,21,44,55,19,1,0,3,2,1,0,1,0,0,1,2,38156,1279,57,11.4,484,92,1,21,28,33,43,23,0,0,0,3,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0,51258,3085,71,14.2,708,136,1,18,33,30,58,18,0,0,0,1,1,0,0,0,0,0,1,61625,3310,77,15.4,704,247,0,33,18,42,58,30,1,1,1,7,2,2,3,1,1,4,1,0,0,0,0,0,1,1,2,0,0
1,5739,2364,13,2.6,52,16,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4707,2707,13,2.6,25,20,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56618,3918,68,13.6,594,196,1,36,19,54,63,24,1,0,1,5,3,1,1,0,1,3,2,43975,2792,62,12.4,586,114,0,19,36,41,85,25,0,1,0,4,2,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,25862,3077,47,9.4,356,104,0,4,20,6,32,10,0,0,0,0,0,0,0,0,1,1,0,34293,2093,50,10.0,400,85,1,20,4,41,93,15,1,1,2,5,3,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
1,57576,2425,75,15.0,671,242,0,29,15,44,87,42,0,1,0,3,2,1,0,1,0,2,2,52035,3846,72,14.4,738,168,1,15,29,23,167,25,1,0,3,5,2,1,2,0,1,2,0,0,1,1,0,0,1,0,1,0,0
0,42266,5865,63,12.6,611,127,0,14,31,15,68,26,0,0,0,1,0,1,0,0,0,0,0,49808,4584,67,13.4,569,178,1,31,14,57,184,24,1,1,2,5,3,1,1,1,1,4,2,0,0,0,0,0,1,1,0,2,0
0,44941,1173,63,12.6,633,150,0,11,25,15,99,26,0,0,0,4,1,1,2,0,0,0,0,51799,2549,70,14.0,609,216,1,25,11,42,80,31,1,0,3,4,2,1,1,0,1,4,2,0,0,0,0,0,1,2,0,1,0
0,54129,623,73,14.6,737,221,0,16,32,21,100,53,1,0,1,2,1,1,0,0,0,0,1,60646,4051,78,15.6,703,207,1,32,16,65,128,28,0,0,0,5,2,1,2,0,1,4,1,0,0,0,0,0,0,2,1,1,0
1,45980,4905,61,12.2,482,121,1,33,13,45,43,15,1,0,2,4,2,0,2,0,0,0,1,33516,3033,52,10.4,463,75,0,13,33,17,43,12,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,57469,1907,75,15.0,744,208,1,25,18,46,122,35,0,1,0,4,1,1,2,1,1,4,1,54973,8741,72,14.4,765,205,0,18,25,38,74,52,1,0,1,6,4,1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0
0,44227,4577,63,12.6,644,133,0,13,30,20,91,28,0,0,0,1,0,1,0,0,1,1,0,56748,4298,73,14.6,663,196,1,30,13,56,66,29,1,1,3,9,5,1,3,2,0,2,2,0,1,0,0,0,1,0,0,1,0
0,25328,3648,44,8.8,349,68,0,7,27,13,26,8,0,0,0,0,0,0,0,0,0,0,0,36866,5761,53,10.6,405,122,1,27,7,29,68,8,1,0,3,3,1,1,1,0,1,2,2,0,0,0,0,0,1,0,0,1,0
1,30778,3310,49,9.8,397,100,1,13,4,17,39,5,1,0,3,1,0,0,1,0,1,1,0,23305,2705,45,9.0,349,76,0,4,13,6,33,7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,40376,2418,61,12.2,638,135,0,9,19,13,76,35,0,0,0,0,0,0,0,0,0,0,0,52612,3762,70,14.0,677,193,1,19,9,35,154,33,1,1,3,10,5,3,2,2,1,3,2,0,0,0,0,0,0,1,1,1,0
1,39503,4778,59,11.8,497,136,1,18,5,34,72,14,1,0,3,2,1,0,1,0,1,2,2,30696,2171,54,10.8,484,128,0,5,18,6,41,14,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1,56764,6451,73,14.6,667,220,0,23,19,31,67,41,1,1,1,5,3,1,1,1,0,3,2,48555,2595,65,13.0,676,136,1,19,23,28,83,29,0,0,0,4,0,1,3,1,1,1,0,0,0,1,2,0,1,0,0,0,0
0,27373,2738,48,9.6,376,84,1,12,24,17,33,9,0,0,0,0,0,0,0,0,0,0,0,35553,3478,51,10.2,381,101,0,24,12,27,36,9,1,0,3,2,0,0,2,0,1,2,1,0,0,0,0,0,1,1,0,0,0
1,54509,4161,70,14.0,598,203,0,28,34,36,86,37,1,0,3,2,1,0,1,0,1,3,0,58167,4642,70,14.0,668,185,1,34,28,55,95,47,0,0,0,3,1,1,1,0,0,1,2,1,0,1,1,0,0,0,1,0,0
1,54327,6535,69,13.8,579,172,1,35,8,47,52,22,1,0,3,6,4,0,2,0,1,3,2,36659,1754,57,11.4,518,99,0,8,35,14,59,12,0,1,0,3,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
0,53352,2552,65,13.0,624,208,1,20,30,35,90,36,1,0,1,4,1,2,1,0,0,2,1,56343,3716,70,14.0,640,155,0,30,20,62,81,32,0,1,0,6,4,1,1,1,1,2,1,0,1,1,0,0,0,1,0,1,0
0,41948,2440,60,12.0,516,126,0,15,37,26,57,18,1,0,2,2,1,0,1,0,0,0,1,56826,5476,73,14.6,590,188,1,37,15,73,89,17,0,1,0,8,4,1,3,1,1,3,1,0,0,0,0,0,1,1,0,1,0
0,59998,4588,75,15.0,688,170,0,29,31,49,60,34,0,0,0,1,1,0,0,0,0,0,1,59887,2829,72,14.4,665,209,1,31,29,46,89,28,1,1,2,9,3,2,4,2,1,3,1,0,0,0,0,0,0,1,1,1,0
1,35556,4493,52,10.4,418,133,1,22,5,29,84,7,1,0,1,2,1,1,0,0,1,2,1,24769,2936,45,9.0,398,55,0,5,22,6,26,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,54659,3042,71,14.2,662,188,1,18,12,50,64,23,1,0,1,6,2,2,2,0,0,3,1,48380,2716,66,13.2,659,195,0,12,18,17,72,23,0,0,0,3,2,0,1,0,1,1,1,1,2,0,0,0,0,0,0,1,0
0,47969,2766,68,13.6,686,137,0,15,24,30,86,49,0,0,0,1,0,0,1,0,0,0,0,60701,8223,77,15.4,777,260,1,24,15,47,92,49,1,0,2,5,2,1,2,0,1,4,2,0,0,0,0,0,0,1,2,1,0
1,49038,1522,63,12.6,503,151,1,34,15,47,43,13,0,0,0,10,5,2,3,2,1,2,2,37948,298,60,12.0,507,75,0,15,34,16,53,11,1,1,1,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
1,54344,1465,75,15.0,686,178,0,22,23,44,74,38,1,0,2,1,1,0,0,0,1,3,2,54171,2081,71,14.2,697,222,1,23,22,38,206,31,0,0,0,6,2,2,2,0,0,1,0,1,1,1,0,0,1,0,0,0,0
1,57446,3321,73,14.6,669,178,1,32,25,50,69,35,1,0,2,4,3,0,1,0,1,3,2,45944,-956,63,12.6,601,144,0,25,32,34,65,20,0,0,0,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1,62010,4685,77,15.4,680,211,1,39,15,70,101,45,1,1,2,4,3,1,0,1,1,4,1,50920,1455,65,13.0,666,166,0,15,39,20,77,30,0,0,0,5,2,1,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0
0,28752,3217,46,9.2,336,71,1,12,24,13,24,3,1,0,3,1,0,0,1,0,0,0,1,34012,4412,52,10.4,390,118,0,24,12,34,32,8,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0
0,47498,4360,65,13.0,708,150,1,12,19,17,106,41,0,0,0,2,0,1,1,0,0,0,1,53036,3693,70,14.0,718,222,0,19,12,37,86,36,1,0,1,3,1,1,1,0,1,4,1,0,0,0,0,0,0,1,2,1,0
1,45624,4488,64,12.8,538,141,1,25,13,40,48,18,1,1,3,7,5,1,1,1,1,3,1,39342,3347,58,11.6,527,118,0,13,25,20,55,13,0,0,0,3,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1,29935,1660,47,9.4,379,58,1,18,8,20,35,17,1,0,1,1,0,1,0,0,1,2,1,24611,1366,44,8.8,381,59,0,8,18,11,36,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,32118,2058,52,10.4,464,125,0,7,21,11,67,20,0,0,0,0,0,0,0,0,1,2,0,40463,2688,57,11.4,425,146,1,21,7,23,53,16,1,0,2,5,2,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0
0,29368,2338,49,9.8,347,89,0,14,21,18,60,7,0,0,0,0,0,0,0,0,0,1,0,37451,3511,53,10.6,450,100,1,21,14,32,43,13,1,0,3,4,2,1,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0
1,56721,3943,72,14.4,636,205,0,28,18,46,92,37,0,0,0,5,4,1,0,0,0,2,0,46771,3151,65,13.0,629,154,1,18,28,19,72,38,1,1,1,5,1,2,2,1,1,2,2,0,1,1,0,0,0,0,1,1,0
1,59996,5707,76,15.2,616,199,1,31,22,64,189,33,0,1,0,6,2,1,3,2,1,3,2,50812,5653,71,14.2,622,156,0,22,31,44,139,30,1,0,2,2,2,0,0,0,0,2,0,1,0,1,1,0,0,0,2,0,0
0,43543,2458,61,12.2,545,113,0,18,31,35,236,38,0,0,0,0,0,0,0,0,0,0,1,55413,6780,69,13.8,584,184,1,31,18,50,169,26,1,1,3,10,5,3,2,1,1,3,1,0,0,0,0,0,0,1,1,1,0
0,56402,2367,70,14.0,577,104,0,33,52,48,90,18,0,0,0,3,1,1,1,0,0,0,1,66456,5361,80,16.0,622,215,1,52,33,73,52,21,1,1,1,8,5,1,2,1,1,3,1,0,0,0,0,0,1,1,0,1,0
1,57229,2841,73,14.6,598,215,1,29,28,39,85,32,0,0,0,3,2,0,1,0,1,2,1,54782,2959,74,14.8,637,184,0,28,29,30,80,30,1,0,1,4,1,2,1,0,0,2,0,1,0,1,0,0,0,0,0,2,0
1,33893,3775,50,10.0,404,72,1,19,11,25,87,12,1,0,1,3,0,2,1,0,0,0,1,27096,3588,47,9.4,343,92,0,11,19,16,64,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,59605,4558,78,15.6,689,280,0,27,18,45,157,30,1,0,1,3,2,1,0,0,0,2,2,50526,1904,70,14.0,694,107,1,18,27,30,120,41,0,0,0,4,1,2,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0
1,60295,3224,78,15.6,756,209,0,28,26,42,84,40,0,0,0,6,3,2,1,1,1,2,0,56495,4673,71,14.2,673,167,1,26,28,43,81,41,1,1,3,7,3,1,3,1,0,2,2,1,1,0,0,0,0,1,0,1,0
1,62026,2549,76,15.2,709,221,1,35,24,40,111,39,0,0,0,4,2,2,0,0,0,3,1,56374,3502,72,14.4,723,178,0,24,35,45,84,40,1,0,2,7,3,2,2,0,1,1,1,0,0,1,2,0,1,0,0,0,0
1,43505,452,60,12.0,508,132,1,27,12,39,47,19,1,0,3,3,1,1,1,0,1,3,2,34238,2898,53,10.6,478,99,0,12,27,23,53,8,0,0,0,2,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,51582,2516,68,13.6,722,197,0,14,16,31,69,43,0,0,0,3,1,2,0,0,1,1,2,54623,8049,72,14.4,746,159,1,16,14,37,81,40,1,0,3,5,1,2,2,0,0,3,0,0,1,0,0,0,0,0,1,2,0
0,46725,1950,65,13.0,624,159,0,16,22,31,72,25,1,0,3,1,0,0,1,0,0,1,0,55170,6312,72,14.4,701,208,1,22,16,30,111,33,0,1,0,8,6,1,1,1,1,3,2,0,1,0,0,0,0,1,1,1,0
1,61928,7573,74,14.8,634,196,0,33,25,62,63,27,1,1,2,7,4,2,1,1,1,2,1,54175,1120,69,13.8,623,170,1,25,33,59,64,19,0,0,0,6,3,2,1,0,0,2,1,0,1,0,1,0,2,0,0,0,0
1,58938,1096,72,14.4,711,204,1,25,17,46,105,64,1,0,3,6,3,1,2,0,0,2,1,52889,2375,69,13.8,721,161,0,17,25,28,125,42,0,0,0,5,1,3,1,0,1,2,1,0,1,0,1,0,1,1,0,0,0
0,53290,2491,69,13.8,712,202,0,20,24,25,78,31,0,0,0,0,0,0,0,0,0,1,0,54935,2282,72,14.4,727,169,1,24,20,39,70,29,1,0,1,6,2,2,2,0,1,3,2,0,0,1,0,0,1,2,0,0,0
1,31472,6597,52,10.4,460,105,1,14,1,19,41,12,1,0,3,1,0,0,1,0,1,1,1,22829,3296,45,9.0,373,90,0,1,14,0,40,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,33367,6617,51,10.2,403,84,0,20,10,26,36,18,1,0,3,2,1,0,1,0,1,2,0,28456,3338,45,9.0,388,75,1,10,20,11,40,12,0,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,30258,2333,51,10.2,434,95,1,10,20,12,86,11,0,0,0,1,0,1,0,0,0,0,2,35346,5828,56,11.2,475,109,0,20,10,18,113,14,1,0,3,3,1,1,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0
1,55172,2410,72,14.4,801,220,0,17,15,33,242,49,1,0,3,3,1,1,1,0,1,3,2,50223,3717,70,14.0,755,216,1,15,17,25,81,62,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
0,37329,1379,56,11.2,546,131,0,8,28,11,65,27,1,0,2,1,1,0,0,0,0,0,1,52870,9045,65,13.0,581,143,1,28,8,41,68,24,0,0,0,5,2,1,2,0,1,3,1,0,0,0,0,0,1,1,0,1,0
0,30021,2936,52,10.4,484,82,0,5,31,7,97,19,0,0,0,0,0,0,0,0,0,0,1,46522,6347,63,12.6,514,201,1,31,5,43,125,20,1,1,3,8,5,1,2,1,1,3,1,0,0,0,0,0,1,0,1,1,0
1,52887,4051,70,14.0,553,180,1,34,16,40,61,32,1,0,3,4,2,1,1,0,1,4,2,43096,1753,62,12.4,517,148,0,16,34,18,118,19,0,0,0,3,1,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
0,27084,1508,46,9.2,384,95,0,9,22,11,36,3,0,0,0,0,0,0,0,0,1,1,0,31790,3841,49,9.8,353,72,1,22,9,34,25,14,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,48890,2065,66,13.2,618,155,1,19,32,35,101,43,1,0,2,2,1,1,0,0,0,1,1,58740,4672,74,14.8,662,171,0,32,19,44,108,35,0,0,0,7,3,1,3,0,1,3,1,0,0,1,0,0,2,0,0,1,0
1,34162,4362,51,10.2,391,112,0,18,4,18,31,4,1,0,3,4,2,1,1,0,1,1,2,22113,2663,42,8.4,308,73,1,4,18,4,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,50249,2344,66,13.2,537,113,1,26,47,45,196,23,0,0,0,1,1,0,0,0,0,1,1,61756,4633,72,14.4,574,190,0,47,26,58,57,26,1,1,3,9,5,1,3,1,1,3,1,0,0,0,1,0,1,1,0,1,0
1,49606,8323,66,13.2,550,170,0,26,12,42,170,18,1,1,3,7,4,0,3,1,1,3,2,35197,2217,57,11.4,485,89,1,12,26,20,87,12,0,0,0,2,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,33894,8109,49,9.8,382,108,1,16,7,22,29,2,1,0,2,5,1,2,2,0,1,1,1,22401,501,42,8.4,308,43,0,7,16,13,17,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,49150,3941,72,14.4,712,168,0,12,18,28,79,34,0,0,0,0,0,0,0,0,0,1,0,51211,1481,70,14.0,756,189,1,18,12,27,67,42,1,0,2,3,1,1,1,0,1,3,2,0,0,0,1,0,1,0,1,1,0
0,56979,1536,70,14.0,636,150,1,30,35,45,90,40,1,0,1,5,2,1,2,0,1,2,1,61793,6935,76,15.2,716,153,0,35,30,58,83,38,0,1,0,8,4,1,3,1,0,1,0,0,0,1,1,0,0,1,0,0,0
0,22288,3413,40,8.0,263,79,1,5,22,8,58,3,0,0,0,0,0,0,0,0,0,0,0,35822,5347,52,10.4,429,109,0,22,5,20,104,3,1,0,2,5,2,1,2,0,1,2,1,0,0,0,0,0,1,0,1,0,0
0,53378,2725,69,13.8,610,176,0,18,25,23,71,35,1,1,3,7,2,2,3,1,0,0,2,55663,5796,74,14.8,730,178,1,25,18,51,125,36,0,0,0,6,5,1,0,1,1,4,0,0,0,0,0,0,0,1,2,1,0
0,57620,3843,73,14.6,638,199,1,28,34,49,86,35,0,0,0,1,0,0,1,0,1,1,1,59805,6185,77,15.4,618,149,0,34,28,56,75,42,1,0,2,7,3,2,2,0,0,4,1,0,0,1,0,0,1,0,0,3,0
1,32662,1437,49,9.8,341,64,1,26,9,34,28,6,1,0,1,2,1,1,0,0,0,0,1,25841,2126,44,8.8,346,66,0,9,26,7,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,64487,1435,80,16.0,683,238,0,36,22,43,80,29,0,1,0,3,1,0,2,1,1,3,2,53680,2100,73,14.6,762,129,1,22,36,34,67,22,1,0,1,6,2,3,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
1,46345,5867,62,12.4,553,151,1,22,9,26,58,36,1,1,2,6,3,2,1,1,0,2,2,38060,2290,58,11.6,539,146,0,9,22,12,134,24,0,0,0,3,0,1,2,0,1,1,0,1,1,0,0,0,0,0,1,0,0
1,60219,3216,76,15.2,716,226,1,32,20,46,141,34,1,1,1,3,1,1,1,1,0,2,1,52059,1821,69,13.8,722,179,0,20,32,24,125,42,0,0,0,5,3,1,1,0,1,2,1,0,0,2,0,0,1,1,0,0,0
1,53762,5379,68,13.6,570,161,1,37,10,56,116,27,1,1,1,5,3,1,1,1,0,1,2,36889,1506,55,11.0,493,97,0,10,37,15,60,34,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1,37460,6552,51,10.2,425,99,1,26,8,26,21,6,1,1,3,6,4,1,1,1,0,0,1,22395,2020,40,8.0,273,53,0,8,26,9,33,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,40704,1571,61,12.2,550,143,0,14,29,17,70,16,0,0,0,1,0,1,0,0,0,0,1,50723,2478,68,13.6,561,198,1,29,14,32,60,21,1,0,3,5,3,1,1,0,1,3,1,0,0,0,0,0,1,1,0,1,0
1,45825,3709,63,12.6,594,152,1,20,9,29,48,26,1,1,1,8,4,2,2,1,1,3,2,36398,2523,59,11.8,591,119,0,9,20,12,60,22,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1,32118,5593,53,10.6,420,107,1,13,9,14,38,15,1,0,3,2,0,1,1,0,0,1,1,26387,3327,47,9.4,416,88,0,9,13,15,107,10,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
0,49218,4443,66,13.2,641,163,0,22,32,28,135,21,0,0,0,1,1,0,0,0,0,0,0,60750,7575,73,14.6,663,245,1,32,22,46,75,44,1,1,1,9,4,2,3,1,1,4,1,0,0,0,0,0,1,2,0,1,0
1,52342,5117,69,13.8,572,161,1,37,13,35,61,29,1,0,2,5,3,0,2,0,1,2,2,39424,2864,59,11.8,558,121,0,13,37,15,65,25,0,1,0,2,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,46582,3712,67,13.4,619,123,0,16,38,21,85,37,0,0,0,1,0,0,1,0,1,2,1,62429,5465,77,15.4,739,213,1,38,16,45,110,49,1,1,3,10,5,2,3,1,0,2,1,0,1,0,1,0,0,0,2,0,0
0,49013,3040,68,13.6,607,150,0,23,29,45,62,18,0,0,0,3,2,1,0,0,1,1,0,54461,5701,72,14.4,562,181,1,29,23,56,93,19,1,1,2,8,5,1,2,1,0,2,2,0,1,0,0,0,1,0,0,1,0
1,49473,6173,65,13.0,495,150,0,31,16,60,58,15,1,0,1,5,2,3,0,0,0,2,2,38903,2878,57,11.4,478,107,1,16,31,35,55,15,0,1,0,2,0,0,2,1,1,1,0,1,0,0,1,0,0,1,0,0,0
0,41565,4028,59,11.8,551,118,1,16,25,23,75,35,0,0,0,1,0,0,1,0,0,1,0,52551,5056,69,13.8,583,172,0,25,16,49,86,19,1,1,3,9,5,2,2,1,1,3,2,0,1,0,0,0,1,0,0,2,0
1,64717,5139,77,15.4,561,226,0,42,32,86,66,40,0,0,0,3,1,1,1,0,0,2,1,61540,5948,72,14.4,652,110,1,32,42,44,103,26,1,0,3,8,3,2,3,0,1,2,1,1,0,0,1,0,1,0,1,0,0
0,43947,-328,65,13.0,514,123,0,18,35,24,106,33,0,0,0,1,0,1,0,0,0,1,1,56244,3531,70,14.0,574,155,1,35,18,51,74,29,1,1,3,10,5,3,2,3,1,2,1,1,0,0,0,0,0,1,1,0,0
1,54476,2053,72,14.4,644,190,1,25,24,48,53,31,1,0,1,4,2,2,0,0,1,3,2,52658,3535,73,14.6,609,173,0,24,25,62,210,13,0,0,0,2,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,0,0
1,54141,3631,71,14.2,670,189,0,24,26,35,61,37,0,0,0,3,0,1,2,0,0,2,1,54605,3073,71,14.2,619,171,1,26,24,42,109,23,1,0,3,5,2,1,2,0,1,2,1,0,2,0,0,0,0,0,1,1,0
1,46218,6558,66,13.2,609,125,0,19,12,37,130,24,0,1,0,4,4,0,0,1,1,2,0,40454,2546,63,12.6,533,197,1,12,19,17,114,20,1,0,1,4,1,2,1,0,0,1,2,1,0,0,1,0,0,1,0,0,0
0,35293,650,54,10.8,399,94,1,12,41,14,54,13,0,0,0,0,0,0,0,0,0,0,0,53573,7930,65,13.0,524,123,0,41,12,58,52,22,1,1,2,11,5,3,3,2,1,2,2,0,0,0,0,0,1,0,1,0,0
0,53373,4388,81,16.2,180,0,0,42,56,90,0,0,0,0,0,0,0,0,0,0,0,0,0,59173,4890,84,16.8,191,0,1,56,42,126,0,0,1,1,2,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,58831,2476,73,14.6,710,205,1,26,27,54,154,29,1,0,2,4,3,1,0,1,0,1,1,57963,4569,74,14.8,694,189,0,27,26,63,82,40,0,1,0,6,1,3,2,1,1,3,1,0,0,0,1,0,1,0,1,1,0
1,60164,5384,72,14.4,628,152,1,51,30,62,51,30,1,0,2,9,5,2,2,1,0,0,2,50407,2172,67,13.4,564,137,0,30,51,40,120,17,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,1,0,1,0
1,61612,3120,76,15.2,724,201,0,31,29,48,135,57,0,0,0,4,1,1,2,0,0,1,1,57050,2041,73,14.6,645,211,1,29,31,43,170,38,1,1,2,7,3,2,2,1,1,3,1,1,0,0,0,0,1,0,1,1,0
1,32720,4010,50,10.0,420,127,1,15,7,19,76,17,1,0,2,2,1,0,1,0,1,1,1,23530,820,44,8.8,354,78,0,7,15,8,48,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,33930,4635,50,10.0,382,103,0,21,5,28,34,13,1,0,1,3,1,1,1,0,0,1,1,20871,2334,39,7.8,283,65,1,5,21,6,26,8,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
1,61033,8758,75,15.0,671,171,1,33,18,62,67,30,1,0,1,6,3,1,2,1,1,1,2,49789,3764,67,13.4,613,208,0,18,33,40,147,26,0,1,0,6,2,2,2,1,0,3,0,0,0,1,0,0,2,0,0,1,0
1,38098,3430,54,10.8,420,105,1,26,9,29,29,5,1,0,3,2,0,1,1,0,1,2,1,25652,977,46,9.2,359,70,0,9,26,10,30,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,54797,1586,70,14.0,693,190,1,23,31,42,76,33,1,0,2,3,2,0,1,0,1,2,2,57795,1701,73,14.6,653,199,0,31,23,62,73,30,0,1,0,6,3,2,1,1,0,2,0,1,1,0,0,0,0,1,0,1,0
0,25249,3199,43,8.6,375,74,1,7,15,10,37,11,0,0,0,0,0,0,0,0,1,1,0,31350,2155,48,9.6,367,64,0,15,7,32,43,14,1,0,3,3,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,23831,2771,45,9.0,316,69,0,9,22,11,65,7,0,0,0,0,0,0,0,0,0,0,1,35254,3011,50,10.0,415,113,1,22,9,26,70,7,1,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,40697,2952,59,11.8,532,138,0,14,27,24,83,28,0,0,0,0,0,0,0,0,1,1,0,51916,2041,67,13.4,606,164,1,27,14,46,78,30,1,1,1,8,4,1,3,1,0,2,2,0,0,0,1,0,1,1,0,0,0
1,51304,7371,65,13.0,542,142,0,35,20,71,61,15,1,1,1,6,5,1,0,1,1,2,1,40363,1163,60,12.0,517,112,1,20,35,32,68,20,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,57045,4418,69,13.8,593,188,1,29,38,47,84,49,1,0,3,1,0,0,1,0,0,1,0,61239,2712,74,14.8,596,193,0,38,29,57,152,42,0,1,0,8,3,3,2,2,1,3,2,0,0,0,1,0,1,0,1,1,0
1,49360,4550,68,13.6,694,176,1,27,10,34,90,40,0,0,0,2,1,1,0,0,1,3,1,37345,1779,59,11.8,574,126,0,10,27,11,70,23,1,0,3,3,1,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0,52047,2307,71,14.2,759,170,1,16,17,30,176,37,0,0,0,2,1,1,0,0,0,0,1,52742,5520,72,14.4,742,227,0,17,16,36,142,62,1,0,3,4,1,1,2,0,1,5,1,0,0,0,0,0,0,2,1,1,1
1,56788,6980,73,14.6,640,208,1,30,18,43,76,33,0,1,0,1,1,0,0,1,1,3,1,46762,8373,67,13.4,644,160,0,18,30,19,61,31,1,0,1,8,4,1,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0
0,35809,1101,55,11.0,549,86,1,11,15,20,79,15,0,0,0,0,0,0,0,0,0,0,0,44271,3796,57,11.4,591,132,0,15,11,26,77,21,1,1,3,8,5,1,2,1,1,3,2,0,0,0,0,0,1,1,0,1,0
1,58278,6628,77,15.4,777,142,1,24,21,34,108,26,1,0,1,2,1,1,0,0,0,1,2,58197,2314,75,15.0,797,242,0,21,24,26,79,30,0,1,0,9,4,2,3,1,1,3,0,0,0,0,1,0,0,1,1,1,0
0,37275,2440,56,11.2,487,66,0,14,35,25,43,7,0,0,0,0,0,0,0,0,0,0,0,51560,4767,64,12.8,549,149,1,35,14,46,51,14,1,1,2,10,5,3,2,2,1,2,2,0,0,0,0,0,1,0,0,1,0
